2016, 05, 28, 20:12, 03:48, 7537, 7903
2016, 05, 29, 20:13, 03:47, 7538, 7904
2016, 05, 30, 20:13, 03:47, 7539, 7905
2016, 05, 31, 20:14, 03:46, 7540, 7906
2016, 06, 01, 20:14, 03:46, 7541, 7907
2016, 06, 02, 20:14, 03:46, 7542, 7908
2016, 06, 03, 20:15, 03:45, 7543, 7909
2016, 06, 04, 20:15, 03:45, 7544, 7910
2016, 06, 05, 20:15, 03:45, 7545, 7911
2016, 06, 06, 20:16, 03:44, 7546, 7912
2016, 06, 07, 20:16, 03:44, 7547, 7913
2016, 06, 08, 20:16, 03:44, 7548, 7914
2016, 06, 09, 20:17, 03:43, 7549, 7915
2016, 06, 10, 20:17, 03:43, 7550, 7916
2016, 06, 11, 20:17, 03:43, 7551, 7917
2016, 06, 12, 20:17, 03:43, 7552, 7918
2016, 06, 13, 20:17, 03:43, 7553, 7919
2016, 06, 14, 20:18, 03:42, 7554, 7920
2016, 06, 15, 20:18, 03:42, 7555, 7921
2016, 06, 16, 20:18, 03:42, 7556, 7922
2016, 06, 17, 20:18, 03:42, 7557, 7923
2016, 06, 18, 20:18, 03:42, 7558, 7924
2016, 06, 19, 20:18, 03:42, 7559, 7925
2016, 06, 20, 20:18, 03:42, 7560, 7926
2016, 06, 21, 20:18, 03:42, 7561, 7927
2016, 06, 22, 20:18, 03:42, 7562, 7928
2016, 06, 23, 20:18, 03:42, 7563, 7929
2016, 06, 24, 20:18, 03:42, 7564, 7930
2016, 06, 25, 20:18, 03:42, 7565, 7931
2016, 06, 26, 20:18, 03:42, 7566, 7932
2016, 06, 27, 20:18, 03:42, 7567, 7933
2016, 06, 28, 20:17, 03:43, 7568, 7934
2016, 06, 29, 20:17, 03:43, 7569, 7935
2016, 06, 30, 20:17, 03:43, 7570, 7936
2016, 07, 01, 20:17, 03:43, 7571, 7937
2016, 07, 02, 20:17, 03:43, 7572, 7938
2016, 07, 03, 20:16, 03:44, 7573, 7939
2016, 07, 04, 20:16, 03:44, 7574, 7940
2016, 07, 05, 20:16, 03:44, 7575, 7941
2016, 07, 06, 20:15, 03:45, 7576, 7942
2016, 07, 07, 20:15, 03:45, 7577, 7943
2016, 07, 08, 20:15, 03:45, 7578, 7944
2016, 07, 09, 20:14, 03:46, 7579, 7945
2016, 07, 10, 20:14, 03:46, 7580, 7946
2016, 07, 11, 20:14, 03:46, 7581, 7947
2016, 07, 12, 20:13, 03:47, 7582, 7948
2016, 07, 13, 20:13, 03:47, 7583, 7949
2016, 07, 14, 20:12, 03:48, 7584, 7950
2016, 07, 15, 20:12, 03:48, 7585, 7951
2016, 07, 16, 20:11, 03:49, 7586, 7952
2016, 07, 17, 20:11, 03:49, 7587, 7953
2016, 07, 18, 20:10, 03:50, 7588, 7954
2016, 07, 19, 20:10, 03:50, 7589, 7955
2016, 07, 20, 20:09, 03:51, 7590, 7956
2016, 07, 21, 20:09, 03:51, 7591, 7957
2016, 07, 22, 20:08, 03:52, 7592, 7958
2016, 07, 23, 20:07, 03:53, 7593, 7959
2016, 07, 24, 20:07, 03:53, 7594, 7960
2016, 07, 25, 20:06, 03:54, 7595, 7961
2016, 07, 26, 20:05, 03:55, 7596, 7962
2016, 07, 27, 20:05, 03:55, 7597, 7963
2016, 07, 28, 20:04, 03:56, 7598, 7964
2016, 07, 29, 20:03, 03:57, 7599, 7965
2016, 07, 30, 20:03, 03:57, 7600, 7966
2016, 07, 31, 20:02, 03:58, 7601, 7967
2016, 08, 01, 20:01, 03:59, 7602, 7968
2016, 08, 02, 20:00, 04:00, 7603, 7969
2016, 08, 03, 20:00, 04:00, 7604, 7970
2016, 08, 04, 19:59, 04:01, 7605, 7971
2016, 08, 05, 19:58, 04:02, 7606, 7972
2016, 08, 06, 19:57, 04:03, 7607, 7973
2016, 08, 07, 19:57, 04:03, 7608, 7974
2016, 08, 08, 19:56, 04:04, 7609, 7975
2016, 08, 09, 19:55, 04:05, 7610, 7976
2016, 08, 10, 19:54, 04:06, 7611, 7977
2016, 08, 11, 19:53, 04:07, 7612, 7978
2016, 08, 12, 19:52, 04:08, 7613, 7979
2016, 08, 13, 19:52, 04:08, 7614, 7980
2016, 08, 14, 19:51, 04:09, 7615, 7981
2016, 08, 15, 19:50, 04:10, 7616, 7982
2016, 08, 16, 19:49, 04:11, 7617, 7983
2016, 08, 17, 19:48, 04:12, 7618, 7984
2016, 08, 18, 19:47, 04:13, 7619, 7985
2016, 08, 19, 19:46, 04:14, 7620, 7986
2016, 08, 20, 19:45, 04:15, 7621, 7987
2016, 08, 21, 19:44, 04:16, 7622, 7988
2016, 08, 22, 19:43, 04:17, 7623, 7989
2016, 08, 23, 19:43, 04:17, 7624, 7990
2016, 08, 24, 19:42, 04:18, 7625, 7991
2016, 08, 25, 19:41, 04:19, 7626, 7992
2016, 08, 26, 19:40, 04:20, 7627, 7993
2016, 08, 27, 19:39, 04:21, 7628, 7994
2016, 08, 28, 19:38, 04:22, 7629, 7995
2016, 08, 29, 19:37, 04:23, 7630, 7996
2016, 08, 30, 19:36, 04:24, 7631, 7997
2016, 08, 31, 19:35, 04:25, 7632, 7998
2016, 09, 01, 19:34, 04:26, 7633, 7999
2016, 09, 02, 19:33, 04:27, 7634, 8000
2016, 09, 03, 19:32, 04:28, 7635, 8001
2016, 09, 04, 19:31, 04:29, 7636, 8002
2016, 09, 05, 19:30, 04:30, 7637, 8003
2016, 09, 06, 19:29, 04:31, 7638, 8004
2016, 09, 07, 19:28, 04:32, 7639, 8005
2016, 09, 08, 19:27, 04:33, 7640, 8006
2016, 09, 09, 19:26, 04:34, 7641, 8007
2016, 09, 10, 19:25, 04:35, 7642, 8008
2016, 09, 11, 19:24, 04:36, 7643, 8009
2016, 09, 12, 19:23, 04:37, 7644, 8010
2016, 09, 13, 19:22, 04:38, 7645, 8011
2016, 09, 14, 19:21, 04:39, 7646, 8012
2016, 09, 15, 19:20, 04:40, 7647, 8013
2016, 09, 16, 19:19, 04:41, 7648, 8014
2016, 09, 17, 19:18, 04:42, 7649, 8015
2016, 09, 18, 19:17, 04:43, 7650, 8016
2016, 09, 19, 19:16, 04:44, 7651, 8017
2016, 09, 20, 19:15, 04:45, 7652, 8018
2016, 09, 21, 19:14, 04:46, 7653, 8019
2016, 09, 22, 19:13, 04:47, 7654, 8020
2016, 09, 23, 19:12, 04:48, 7655, 8021
2016, 09, 24, 19:11, 04:49, 7656, 8022
2016, 09, 25, 19:10, 04:50, 7657, 8023
2016, 09, 26, 19:09, 04:51, 7658, 8024
2016, 09, 27, 19:08, 04:52, 7659, 8025
2016, 09, 28, 19:07, 04:53, 7660, 8026
2016, 09, 29, 19:06, 04:54, 7661, 8027
2016, 09, 30, 19:05, 04:55, 7662, 8028
2016, 10, 01, 19:04, 04:56, 7663, 8029
2016, 10, 02, 19:03, 04:57, 7664, 8030
2016, 10, 03, 19:02, 04:58, 7665, 8031
2016, 10, 04, 19:01, 04:59, 7666, 8032
2016, 10, 05, 19:00, 05:00, 7667, 8033
2016, 10, 06, 18:59, 05:01, 7668, 8034
2016, 10, 07, 18:58, 05:02, 7669, 8035
2016, 10, 08, 18:57, 05:03, 7670, 8036
2016, 10, 09, 18:56, 05:04, 7671, 8037
2016, 10, 10, 18:55, 05:05, 7672, 8038
2016, 10, 11, 18:54, 05:06, 7673, 8039
2016, 10, 12, 18:53, 05:07, 7674, 8040
2016, 10, 13, 18:52, 05:08, 7675, 8041
2016, 10, 14, 18:51, 05:09, 7676, 8042
2016, 10, 15, 18:50, 05:10, 7677, 8043
2016, 10, 16, 18:49, 05:11, 7678, 8044
2016, 10, 17, 18:48, 05:12, 7679, 8045
2016, 10, 18, 18:47, 05:13, 7680, 8046
2016, 10, 19, 18:46, 05:14, 7681, 8047
2016, 10, 20, 18:46, 05:14, 7682, 8048
2016, 10, 21, 18:45, 05:15, 7683, 8049
2016, 10, 22, 18:44, 05:16, 7684, 8050
2016, 10, 23, 18:43, 05:17, 7685, 8051
2016, 10, 24, 18:42, 05:18, 7686, 8052
2016, 10, 25, 18:41, 05:19, 7687, 8053
2016, 10, 26, 18:40, 05:20, 7688, 8054
2016, 10, 27, 18:39, 05:21, 7689, 8055
2016, 10, 28, 18:38, 05:22, 7690, 8056
2016, 10, 29, 18:37, 05:23, 7691, 8057
2016, 10, 30, 18:37, 05:23, 7692, 8058
2016, 10, 31, 18:36, 05:24, 7693, 8059
2016, 11, 01, 18:35, 05:25, 7694, 8060
2016, 11, 02, 18:34, 05:26, 7695, 8061
2016, 11, 03, 18:33, 05:27, 7696, 8062
2016, 11, 04, 18:33, 05:27, 7697, 8063
2016, 11, 05, 18:32, 05:28, 7698, 8064
2016, 11, 06, 18:31, 05:29, 7699, 8065
2016, 11, 07, 18:30, 05:30, 7700, 8066
2016, 11, 08, 18:29, 05:31, 7701, 8067
2016, 11, 09, 18:29, 05:31, 7702, 8068
2016, 11, 10, 18:28, 05:32, 7703, 8069
2016, 11, 11, 18:27, 05:33, 7704, 8070
2016, 11, 12, 18:27, 05:33, 7705, 8071
2016, 11, 13, 18:26, 05:34, 7706, 8072
2016, 11, 14, 18:25, 05:35, 7707, 8073
2016, 11, 15, 18:24, 05:36, 7708, 8074
2016, 11, 16, 18:24, 05:36, 7709, 8075
2016, 11, 17, 18:23, 05:37, 7710, 8076
2016, 11, 18, 18:23, 05:37, 7711, 8077
2016, 11, 19, 18:22, 05:38, 7712, 8078
2016, 11, 20, 18:21, 05:39, 7713, 8079
2016, 11, 21, 18:21, 05:39, 7714, 8080
2016, 11, 22, 18:20, 05:40, 7715, 8081
2016, 11, 23, 18:20, 05:40, 7716, 8082
2016, 11, 24, 18:19, 05:41, 7717, 8083
2016, 11, 25, 18:19, 05:41, 7718, 8084
2016, 11, 26, 18:18, 05:42, 7719, 8085
2016, 11, 27, 18:18, 05:42, 7720, 8086
2016, 11, 28, 18:17, 05:43, 7721, 8087
2016, 11, 29, 18:17, 05:43, 7722, 8088
2016, 11, 30, 18:16, 05:44, 7723, 8089
2016, 12, 01, 18:16, 05:44, 7724, 8090
2016, 12, 02, 18:16, 05:44, 7725, 8091
2016, 12, 03, 18:15, 05:45, 7726, 8092
2016, 12, 04, 18:15, 05:45, 7727, 8093
2016, 12, 05, 18:14, 05:46, 7728, 8094
2016, 12, 06, 18:14, 05:46, 7729, 8095
2016, 12, 07, 18:14, 05:46, 7730, 8096
2016, 12, 08, 18:14, 05:46, 7731, 8097
2016, 12, 09, 18:13, 05:47, 7732, 8098
2016, 12, 10, 18:13, 05:47, 7733, 8099
2016, 12, 11, 18:13, 05:47, 7734, 8100
2016, 12, 12, 18:13, 05:47, 7735, 8101
2016, 12, 13, 18:13, 05:47, 7736, 8102
2016, 12, 14, 18:12, 05:48, 7737, 8103
2016, 12, 15, 18:12, 05:48, 7738, 8104
2016, 12, 16, 18:12, 05:48, 7739, 8105
2016, 12, 17, 18:12, 05:48, 7740, 8106
2016, 12, 18, 18:12, 05:48, 7741, 8107
2016, 12, 19, 18:12, 05:48, 7742, 8108
2016, 12, 20, 18:12, 05:48, 7743, 8109
2016, 12, 21, 18:12, 05:48, 7744, 8110
2016, 12, 22, 18:12, 05:48, 7745, 8111
2016, 12, 23, 18:12, 05:48, 7746, 8112
2016, 12, 24, 18:12, 05:48, 7747, 8113
2016, 12, 25, 18:12, 05:48, 7748, 8114
2016, 12, 26, 18:12, 05:48, 7749, 8115
2016, 12, 27, 18:13, 05:47, 7750, 8116
2016, 12, 28, 18:13, 05:47, 7751, 8117
2016, 12, 29, 18:13, 05:47, 7752, 8118
2016, 12, 30, 18:13, 05:47, 7753, 8119
2016, 12, 31, 18:13, 05:47, 7754, 8120
